source_country,target_country,shortest_path_length
Ethiopia,Afghanistan,203.98457822370867
Bahamas,Peru,203.98457822370867
Viet Nam,Afghanistan,203.98457822370867
Viet Nam,Peru,203.98457822370867
Fiji,Peru,203.98457822370867
Fiji,Afghanistan,203.98457822370867
Bulgaria,Georgia,203.9845782237087
Afghanistan,Kazakhstan,204.0
Oman,Kazakhstan,204.0
Guam,Kazakhstan,204.0
Guyana,Viet Nam,204.00111799105608
"Virgin Islands, British",Kazakhstan,204.02632597754547
Puerto Rico,Cambodia,204.0299227799228
Monaco,Åland Islands,204.04651352231997
Nicaragua,Guam,204.0719696969697
Cameroon,Haiti,204.16666666666669
Cameroon,Algeria,204.2832167832168
Cameroon,Oman,204.2832167832168
Cameroon,Libya,204.2832167832168
Nicaragua,Lithuania,204.3478260869565
Bermuda,Tunisia,204.34782608695653
Cameroon,Jamaica,204.34981684981688
Venezuela,Norfolk Island,204.3560606060606
Bulgaria,North Macedonia,204.41725907381237
Panama,Georgia,204.43423434802747
Liechtenstein,Kenya,204.54545454545456
Liechtenstein,Iraq,204.54545454545456
"Moldova, Republic of",Ethiopia,204.54545454545456
Liechtenstein,Colombia,204.54545454545456
Maldives,Greenland,204.63081554460865
South Korea,"Moldova, Republic of",204.6861471861472
Dominica,Azerbaijan,204.70238095238096
Ghana,Slovenia,204.76190476190476
Ghana,Ethiopia,204.76190476190476
"Bolivia, Plurinational State of",Ethiopia,204.76190476190476
Samoa,Slovenia,204.76190476190476
Samoa,Liberia,204.76190476190476
Algeria,Zimbabwe,204.91630591630593
Trinidad and Tobago,Zimbabwe,204.91630591630593
Cyprus,Kenya,205.0
Kazakhstan,Colombia,205.0
Angola,Slovenia,205.0
Angola,Latvia,205.0
Angola,Cyprus,205.0
Angola,Albania,205.0
Kazakhstan,Iraq,205.0
Cyprus,Colombia,205.0
Cyprus,Iraq,205.0
Haiti,Jamaica,205.0
Kazakhstan,Kenya,205.0
Mozambique,Peru,205.02514343893654
Libya,Afghanistan,205.02514343893654
Mozambique,Afghanistan,205.02514343893654
Libya,Peru,205.02514343893654
Panama,North Macedonia,205.06943298685584
Monaco,"Moldova, Republic of",205.1576246334311
Venezuela,Liberia,205.15873015873015
Venezuela,Slovenia,205.15873015873015
Afghanistan,Yemen,205.55555555555554
Afghanistan,Libya,205.55555555555554
Paraguay,Kenya,205.55555555555554
Paraguay,Iraq,205.55555555555554
"Bolivia, Plurinational State of",Colombia,205.55555555555554
"Bolivia, Plurinational State of",Kenya,205.55555555555554
Paraguay,Colombia,205.55555555555554
Tajikistan,Yemen,205.55555555555554
Tajikistan,Libya,205.55555555555554
"Bolivia, Plurinational State of",Iraq,205.55555555555554
Bermuda,Estonia,205.59096605149236
Iraq,Cambodia,205.81709956709958
Slovakia,Cambodia,205.81709956709958
Slovenia,Cambodia,205.81709956709958
Bermuda,Croatia,205.83333333333334
Ghana,Jordan,205.84415584415584
Ireland,Turkey,205.88235294117646
Bhutan,Slovenia,205.8974358974359
Tunisia,Slovenia,205.8974358974359
Bhutan,Ethiopia,205.8974358974359
Tunisia,Ethiopia,205.8974358974359
"Virgin Islands, British",Yemen,205.9351276742581
"Virgin Islands, British",Uzbekistan,205.9351276742581
Guam,Uzbekistan,205.9351276742581
Guam,Yemen,205.9351276742581
Bhutan,Kazakhstan,205.96078431372547
Tunisia,Kazakhstan,205.96078431372547
Maldives,Western Sahara,206.01387743130027
Somalia,Antarctica,206.1679986679987
Zimbabwe,Slovenia,206.25
Zimbabwe,Ethiopia,206.25
Samoa,Guam,206.36363636363637
South Korea,Åland Islands,206.41028511718167
Samoa,Colombia,206.42857142857144
Samoa,Kenya,206.42857142857144
Samoa,Iraq,206.42857142857144
Guyana,Croatia,206.534126984127
Turkey,Zimbabwe,206.5829725829726
Venezuela,Guam,206.60173160173161
Nicaragua,Yemen,206.62055335968378
Nicaragua,Uzbekistan,206.62055335968378
Algeria,Morocco,206.6404438473404
Trinidad and Tobago,Morocco,206.6404438473404
Trinidad and Tobago,South Korea,206.6639621365788
Algeria,South Korea,206.6639621365788
Nicaragua,Egypt,206.66666666666669
Tajikistan,Colombia,206.66666666666669
Tajikistan,Kenya,206.66666666666669
Viet Nam,Iraq,206.66666666666669
Samoa,Ethiopia,206.68498168498166
Jordan,Cambodia,206.72619047619048
Kuwait,Cambodia,206.72619047619048
Samoa,Malta,206.7816091954023
Samoa,Norfolk Island,206.7816091954023
Cameroon,Mongolia,206.87691993164256
Jamaica,Cambodia,207.00091575091574
Guam,Puerto Rico,207.01970443349754
Venezuela,Malta,207.01970443349754
"Virgin Islands, British",Puerto Rico,207.01970443349754
Venezuela,Ethiopia,207.034632034632
Kazakhstan,Libya,207.14285714285714
Liechtenstein,Liberia,207.14285714285714
Oman,Sri Lanka,207.14285714285714
Afghanistan,Sri Lanka,207.14285714285714
Guam,Sri Lanka,207.14285714285714
Cyprus,Libya,207.14285714285714
Cyprus,Yemen,207.14285714285714
Kazakhstan,Yemen,207.14285714285714
Samoa,Kazakhstan,207.20092915214866
"Bolivia, Plurinational State of",Slovenia,207.26190476190476
Ghana,Liberia,207.43145743145743
"Virgin Islands, British",Egypt,207.46965452847806
Guam,Egypt,207.46965452847806
Oman,Jordan,207.57142857142856
Afghanistan,Jordan,207.57142857142856
Uganda,Ethiopia,207.6215738284704
Uganda,Slovenia,207.6215738284704
Uganda,Kazakhstan,207.68492224475995
Guatemala,Kenya,207.69230769230768
Guatemala,Colombia,207.69230769230768
Guatemala,Iraq,207.69230769230768
Honduras,Liberia,207.69230769230768
Viet Nam,Nicaragua,207.69230769230768
Norway,Turkey,207.69230769230768
Oman,Latvia,207.69230769230768
Oman,Nicaragua,207.69230769230768
Peru,Uzbekistan,207.69230769230768
Namibia,Latvia,207.69230769230768
Namibia,Nicaragua,207.69230769230768
Antarctica,Trinidad and Tobago,207.69230769230768
Viet Nam,Latvia,207.69230769230768
Nicaragua,Libya,207.69230769230768
Honduras,Slovenia,207.69230769230768
Nicaragua,Albania,207.69230769230768
Nicaragua,Algeria,207.69230769230768
Ecuador,Liberia,207.69230769230768
Ecuador,Slovenia,207.69230769230768
Cayman Islands,Liberia,207.69230769230768
Nicaragua,Oman,207.69230769230768
Eritrea,Liberia,207.69230769230768
Bahrain,Kazakhstan,207.7037037037037
Haiti,Azerbaijan,207.77777777777777
"Virgin Islands, British",Lithuania,207.79610194902548
Guam,Lithuania,207.79610194902548
Eritrea,Kazakhstan,207.84615384615384
Peru,Kazakhstan,207.84615384615384
Cayman Islands,Kazakhstan,207.84615384615384
Nicaragua,Sri Lanka,207.9062159214831
Albania,Morocco,208.04093567251462
Angola,Peru,208.04093567251462
Angola,Afghanistan,208.04093567251462
Jersey,Morocco,208.04093567251462
Maldives,"Moldova, Republic of",208.24963924963924
Turkey,Morocco,208.30711051400706
Turkey,South Korea,208.33062880324542
Ghana,Malta,208.33333333333331
Åland Islands,Switzerland,208.33333333333334
Ghana,Cyprus,208.43888888888887
Ghana,Albania,208.43888888888887
Ghana,Latvia,208.43888888888887
Ghana,Sri Lanka,208.4942084942085
Ghana,Mongolia,208.50845410628017
Åland Islands,Lebanon,208.51449275362322
Åland Islands,Saudi Arabia,208.51449275362322
Liechtenstein,Kazakhstan,208.54545454545456
Liechtenstein,Jordan,208.57142857142856
Oman,Ethiopia,208.71271585557298
Ghana,Algeria,208.75
Ghana,Egypt,208.75
Ghana,Yemen,208.75
Ghana,Oman,208.75
Ghana,Libya,208.75
Nicaragua,Haiti,208.84057971014494
Ghana,Guam,208.87445887445887
Ghana,Lithuania,208.88888888888889
Haiti,Haiti,208.90137328339574
Cyprus,Kazakhstan,209.0
Canada,Turkey,209.02298850574712
Liechtenstein,Ethiopia,209.06593406593407
Cameroon,Ecuador,209.0755365324331
Cameroon,Somalia,209.0755365324331
Faroe Islands,Kenya,209.0909090909091
Mozambique,Colombia,209.0909090909091
Mozambique,Iraq,209.0909090909091
Mozambique,Kenya,209.0909090909091
North Macedonia,Colombia,209.0909090909091
North Macedonia,Iraq,209.0909090909091
Slovakia,Trinidad and Tobago,209.0909090909091
North Macedonia,Kenya,209.0909090909091
Norfolk Island,Ethiopia,209.0909090909091
Norfolk Island,Slovenia,209.0909090909091
Jersey,Zimbabwe,209.0909090909091
Libya,Colombia,209.0909090909091
Libya,Iraq,209.0909090909091
Faroe Islands,Colombia,209.0909090909091
Faroe Islands,Iraq,209.0909090909091
Slovenia,Trinidad and Tobago,209.0909090909091
Malta,Iraq,209.0909090909091
Malta,Kenya,209.0909090909091
Luxembourg,Kenya,209.0909090909091
Luxembourg,Iraq,209.0909090909091
Luxembourg,Colombia,209.0909090909091
Malta,Colombia,209.0909090909091
Albania,Zimbabwe,209.0909090909091
Portugal,Turkey,209.0909090909091
Samoa,Uzbekistan,209.10973084886126
Samoa,Yemen,209.10973084886126
Cayman Islands,Jordan,209.12087912087912
Honduras,Jordan,209.12087912087912
Eritrea,Jordan,209.12087912087912
Ecuador,Jordan,209.12087912087912
Oman,Slovenia,209.15873015873015
Oman,Liberia,209.15873015873015
Afghanistan,Liberia,209.15873015873015
Afghanistan,Slovenia,209.15873015873015
Bulgaria,Zimbabwe,209.27206851119897
Greenland,Bahrain,209.3452380952381
Guyana,Tunisia,209.3452380952381
Ecuador,Kenya,209.35897435897436
Honduras,Colombia,209.35897435897436
Honduras,Kenya,209.35897435897436
Ecuador,Iraq,209.35897435897436
Honduras,Iraq,209.35897435897436
Ecuador,Colombia,209.35897435897436
Ghana,Uzbekistan,209.36302681992336
Liechtenstein,Malta,209.36507936507937
Liechtenstein,Norfolk Island,209.36507936507937
Venezuela,Sri Lanka,209.468438538206
Venezuela,Yemen,209.50655624568668
Venezuela,Uzbekistan,209.50655624568668
Bhutan,Jordan,209.53221288515405
Tunisia,Jordan,209.53221288515405
"Bolivia, Plurinational State of",Kazakhstan,209.55555555555554
Paraguay,Kazakhstan,209.55555555555554
Trinidad and Tobago,Cambodia,209.58333333333334
Algeria,Cambodia,209.58333333333334
Peru,Jordan,209.60784313725492
Cameroon,Antarctica,209.61125081814737
Honduras,Ethiopia,209.6153846153846
Ecuador,Ethiopia,209.6153846153846
Nicaragua,Latvia,209.6153846153846
Nicaragua,Cyprus,209.6153846153846
Sri Lanka,Trinidad and Tobago,209.6861471861472
South Korea,Dominica,209.6861471861472
South Korea,Qatar,209.6861471861472
Canada,Paraguay,209.70319634703196
Cayman Islands,Norfolk Island,209.9145299145299
Ecuador,Norfolk Island,209.9145299145299
Honduras,Norfolk Island,209.9145299145299
Honduras,Malta,209.9145299145299
Eritrea,Norfolk Island,209.9145299145299
Ecuador,Malta,209.9145299145299
Eritrea,Malta,209.9145299145299
Cayman Islands,Malta,209.9145299145299
"Virgin Islands, British",Cyprus,209.9206349206349
"Virgin Islands, British",Latvia,209.9206349206349
Guam,Latvia,209.9206349206349
Guam,Cyprus,209.9206349206349
Guam,Albania,209.9206349206349
"Virgin Islands, British",Albania,209.9206349206349
Panama,Zimbabwe,209.92424242424244
Maldives,Åland Islands,209.97377718067372
Serbia,Montenegro,210.0
Ecuador,Kazakhstan,210.13133208255158
Honduras,Kazakhstan,210.13133208255158
Monaco,Qatar,210.1576246334311
Monaco,Dominica,210.1576246334311
Zimbabwe,Peru,210.23457822370867
Zimbabwe,Afghanistan,210.23457822370867
Nicaragua,Mongolia,210.28601084073347
Somalia,Azerbaijan,210.34188034188037
Samoa,Puerto Rico,210.35303776683088
Liechtenstein,Guam,210.36866359447004
"Virgin Islands, British",Sri Lanka,210.3968253968254
Dominica,Bahrain,210.53571428571428
Oman,Guam,210.60173160173161
Afghanistan,Guam,210.60173160173161
Morocco,Uruguay,210.63852813852816
Samoa,Egypt,210.64425770308122
Tajikistan,Kazakhstan,210.66666666666669
Iraq,Trinidad and Tobago,210.67388167388168
"Virgin Islands, British",Algeria,210.6782106782107
Guam,Algeria,210.6782106782107
Guam,Oman,210.6782106782107
Guam,Libya,210.6782106782107
"Virgin Islands, British",Oman,210.6782106782107
"Virgin Islands, British",Libya,210.6782106782107
Ghana,Somalia,210.7070707070707
Ghana,Ecuador,210.7070707070707
Venezuela,Cyprus,210.71161616161615
Venezuela,Albania,210.71161616161615
Venezuela,Latvia,210.71161616161615
Greenland,Nicaragua,210.7363761969025
Venezuela,Mongolia,210.78118137900745
Monaco,North Macedonia,210.80089948723224
Nigeria,Peru,210.81730769230768
Nigeria,Afghanistan,210.81730769230768
Somalia,Haiti,210.83333333333334
Bahrain,Sri Lanka,210.84656084656086
Ecuador,Guam,210.9181141439206
Cayman Islands,Guam,210.9181141439206
Honduras,Guam,210.9181141439206
Eritrea,Guam,210.9181141439206
Cameroon,Azerbaijan,210.94988344988346
Cayman Islands,Sri Lanka,210.98901098901098
Peru,Sri Lanka,210.98901098901098
Eritrea,Sri Lanka,210.98901098901098
Bulgaria,Morocco,210.99620644223344
Afghanistan,Norfolk Island,211.01970443349754
Afghanistan,Malta,211.01970443349754
Oman,Malta,211.01970443349754
Oman,Norfolk Island,211.01970443349754
Venezuela,Algeria,211.02272727272725
Venezuela,Egypt,211.02272727272725
Venezuela,Oman,211.02272727272725
Venezuela,Libya,211.02272727272725
Tunisia,Liberia,211.02564102564102
Bhutan,Liberia,211.02564102564102
Afghanistan,Ethiopia,211.08180708180709
Angola,Ethiopia,211.11111111111111
Samoa,Lithuania,211.12943528235883
Greenland,Uruguay,211.1309523809524
South Korea,El Salvador,211.15079365079367
Venezuela,Lithuania,211.16161616161617
Peru,Liberia,211.19514472455649
Jersey,South Korea,211.19981325863682
Albania,South Korea,211.19981325863682
Ghana,Antarctica,211.242784992785
Uganda,Jordan,211.25635081618853
Bahrain,Jordan,211.27513227513228
Bulgaria,South Korea,211.38097267892664
Liechtenstein,Uzbekistan,211.49068322981367
Liechtenstein,Yemen,211.49068322981367
Kuwait,Trinidad and Tobago,211.5829725829726
Jordan,Trinidad and Tobago,211.5829725829726
Panama,Morocco,211.6483803552769
Paraguay,Slovenia,211.65501165501166
Paraguay,Ethiopia,211.65501165501166
Fiji,Haiti,211.66666666666669
Liechtenstein,Sri Lanka,211.68831168831167
Guatemala,Kazakhstan,211.69230769230768
Greenland,Greenland,211.77422723475354
Greenland,Western Sahara,211.77422723475354
Panama,South Korea,211.83062880324542
Morocco,"Moldova, Republic of",211.90476190476193
Dominica,Nicaragua,211.9268523873787
"Moldova, Republic of",Colombia,211.94805194805195
"Moldova, Republic of",Iraq,211.94805194805195
"Moldova, Republic of",Kenya,211.94805194805195
Cayman Islands,Uzbekistan,212.0401337792642
Honduras,Uzbekistan,212.0401337792642
Honduras,Yemen,212.0401337792642
Cameroon,Bahrain,212.0401337792642
Cayman Islands,Yemen,212.0401337792642
Eritrea,Uzbekistan,212.0401337792642
Eritrea,Yemen,212.0401337792642
Ecuador,Uzbekistan,212.0401337792642
Ecuador,Yemen,212.0401337792642
Cyprus,Sri Lanka,212.14285714285714
Kazakhstan,Sri Lanka,212.14285714285714
Monaco,Georgia,212.2249323257388
"Virgin Islands, British",Haiti,212.2888555722139
Guam,Haiti,212.2888555722139
Peru,Lithuania,212.2985347985348
Dominica,Uruguay,212.32142857142858
Nicaragua,Somalia,212.48462744152397
Nicaragua,Ecuador,212.48462744152397
Peru,Puerto Rico,212.5
Malta,Kazakhstan,212.5
Spain,Turkey,212.5
Viet Nam,Libya,212.5
Viet Nam,Yemen,212.5
Lithuania,Kazakhstan,212.5
Lithuania,Liberia,212.5
Guatemala,Liberia,212.5
Viet Nam,Sri Lanka,212.5
Bahrain,Libya,212.5
Tunisia,Guam,212.56251591545708
Bhutan,Guam,212.56251591545708
Kazakhstan,Jordan,212.57142857142856
Cyprus,Jordan,212.57142857142856
Peru,Guam,212.63814616755792
Ghana,Jamaica,212.63888888888889
Paraguay,Sri Lanka,212.6984126984127
"Bolivia, Plurinational State of",Sri Lanka,212.6984126984127
South Korea,Georgia,212.73199023199027
Uganda,Liberia,212.7497789566755
Bahrain,Slovenia,212.86243386243387
Bahrain,Liberia,212.86243386243387
Liechtenstein,Puerto Rico,212.93650793650795
Nicaragua,Jamaica,212.95546558704453
Dominica,Western Sahara,212.96470342522974
Dominica,Greenland,212.96470342522974
Venezuela,Ecuador,212.97979797979798
Venezuela,Somalia,212.97979797979798
Tunisia,Malta,212.98048874722303
Tunisia,Norfolk Island,212.98048874722303
Bhutan,Norfolk Island,212.98048874722303
Bhutan,Malta,212.98048874722303
Morocco,Greenland,213.0194805194805
Nicaragua,Antarctica,213.02034172723828
Liechtenstein,Egypt,213.0252100840336
Peru,Malta,213.05611899932387
Peru,Norfolk Island,213.05611899932387
Libya,Kazakhstan,213.0909090909091
Faroe Islands,Kazakhstan,213.0909090909091
Mozambique,Kazakhstan,213.0909090909091
Luxembourg,Kazakhstan,213.0909090909091
North Macedonia,Kazakhstan,213.0909090909091
Samoa,Cyprus,213.09523809523807
Samoa,Latvia,213.09523809523807
Samoa,Albania,213.09523809523807
Paraguay,Jordan,213.12698412698413
"Bolivia, Plurinational State of",Jordan,213.12698412698413
South Korea,North Macedonia,213.16467108209395
Bahrain,Ethiopia,213.21428571428572
Maldives,Qatar,213.24963924963924
Maldives,Dominica,213.24963924963924
Guam,Mongolia,213.27191382663645
"Virgin Islands, British",Mongolia,213.27191382663645
Kenya,Cambodia,213.39285714285714
Qatar,Cambodia,213.39285714285714
Colombia,Cambodia,213.39285714285714
Sri Lanka,Cambodia,213.39285714285714
Eritrea,Puerto Rico,213.4859584859585
Ecuador,Puerto Rico,213.4859584859585
Cayman Islands,Puerto Rico,213.4859584859585
Honduras,Puerto Rico,213.4859584859585
Oman,Yemen,213.50655624568668
Venezuela,Antarctica,213.51551226551226
Samoa,Sri Lanka,213.57142857142856
Eritrea,Egypt,213.57466063348417
Ecuador,Egypt,213.57466063348417
Cayman Islands,Egypt,213.57466063348417
Honduras,Egypt,213.57466063348417
Haiti,Bahrain,213.61111111111111
Liechtenstein,Lithuania,213.7129054520359
Tajikistan,Sri Lanka,213.8095238095238
Lithuania,Colombia,213.84615384615384
Lithuania,Kenya,213.84615384615384
Lithuania,Iraq,213.84615384615384
Samoa,Oman,213.85281385281385
Samoa,Algeria,213.85281385281385
Samoa,Libya,213.85281385281385
Lithuania,Jordan,213.92857142857144
Guatemala,Jordan,213.92857142857144
Angola,Colombia,214.0909090909091
Angola,Iraq,214.0909090909091
Angola,Kenya,214.0909090909091
Antarctica,Cambodia,214.1562159214831
Kazakhstan,Liberia,214.15873015873015
Cyprus,Liberia,214.15873015873015
Tajikistan,Jordan,214.23809523809524
Cayman Islands,Lithuania,214.26235600148644
Eritrea,Lithuania,214.26235600148644
Honduras,Lithuania,214.26235600148644
Ecuador,Lithuania,214.26235600148644
Mauritius,Slovenia,214.28571428571428
Bhutan,Puerto Rico,214.28571428571428
Mauritius,Liberia,214.28571428571428
Viet Nam,Jamaica,214.28571428571428
Italy,Turkey,214.28571428571428
North Macedonia,Ethiopia,214.28571428571428
Japan,Turkey,214.28571428571428
Ethiopia,Jamaica,214.28571428571428
Bahamas,Jamaica,214.28571428571428
Tunisia,Puerto Rico,214.28571428571428
Solomon Islands,Jamaica,214.28571428571428
Malta,Jamaica,214.28571428571428
Peru,Jamaica,214.28571428571428
Fiji,Jamaica,214.28571428571428
Viet Nam,Kazakhstan,214.28571428571428
Uganda,Guam,214.28665384649156
Bahrain,Guam,214.3054353054353
Maldives,El Salvador,214.35303776683088
Nicaragua,Azerbaijan,214.35897435897436
Botswana,Peru,214.3986568986569
Burundi,Afghanistan,214.3986568986569
Uzbekistan,Afghanistan,214.3986568986569
Burundi,Peru,214.3986568986569
Myanmar,Peru,214.3986568986569
Belarus,Peru,214.3986568986569
Belarus,Afghanistan,214.3986568986569
Botswana,Afghanistan,214.3986568986569
Uzbekistan,Peru,214.3986568986569
Belize,Afghanistan,214.3986568986569
Namibia,Peru,214.3986568986569
Turkmenistan,Afghanistan,214.3986568986569
Guinea,Peru,214.3986568986569
Turkmenistan,Peru,214.3986568986569
Guinea,Afghanistan,214.3986568986569
Namibia,Afghanistan,214.3986568986569
Belize,Peru,214.3986568986569
Mauritania,Afghanistan,214.3986568986569
Barbados,Afghanistan,214.3986568986569
Montenegro,Afghanistan,214.3986568986569
Rwanda,Peru,214.3986568986569
Rwanda,Afghanistan,214.3986568986569
Niger,Afghanistan,214.3986568986569
Niger,Peru,214.3986568986569
Benin,Afghanistan,214.3986568986569
Suriname,Afghanistan,214.3986568986569
Suriname,Peru,214.3986568986569
Mali,Afghanistan,214.3986568986569
Benin,Peru,214.3986568986569
Cambodia,Peru,214.3986568986569
Mali,Peru,214.3986568986569
Mauritania,Peru,214.3986568986569
Barbados,Peru,214.3986568986569
Madagascar,Afghanistan,214.3986568986569
Cambodia,Afghanistan,214.3986568986569
Montenegro,Peru,214.3986568986569
Myanmar,Afghanistan,214.3986568986569
Gabon,Afghanistan,214.3986568986569
Senegal,Afghanistan,214.3986568986569
Madagascar,Peru,214.3986568986569
Kyrgyzstan,Peru,214.3986568986569
Kyrgyzstan,Afghanistan,214.3986568986569
"Tanzania, United Republic of",Afghanistan,214.3986568986569
"Tanzania, United Republic of",Peru,214.3986568986569
Comoros,Peru,214.3986568986569
Gabon,Peru,214.3986568986569
Andorra,Afghanistan,214.3986568986569
Senegal,Peru,214.3986568986569
Comoros,Afghanistan,214.3986568986569
Andorra,Peru,214.3986568986569
Oman,Puerto Rico,214.59113300492612
Afghanistan,Puerto Rico,214.59113300492612
Uganda,Malta,214.7046266782575
Uganda,Norfolk Island,214.7046266782575
"Bolivia, Plurinational State of",Liberia,214.71428571428572
Paraguay,Liberia,214.71428571428572
Lithuania,Malta,214.72222222222223
Lithuania,Norfolk Island,214.72222222222223
Guatemala,Malta,214.72222222222223
Guatemala,Norfolk Island,214.72222222222223
Bahrain,Norfolk Island,214.72340813720126
Bahrain,Malta,214.72340813720126
Guinea,Ethiopia,214.76190476190476
Belarus,Ethiopia,214.76190476190476
Comoros,Ethiopia,214.76190476190476
Rwanda,Ethiopia,214.76190476190476
Montenegro,Ethiopia,214.76190476190476
Cambodia,Ethiopia,214.76190476190476
Benin,Ethiopia,214.76190476190476
Madagascar,Ethiopia,214.76190476190476
Kazakhstan,Ethiopia,214.76190476190476
Barbados,Ethiopia,214.76190476190476
Mauritania,Ethiopia,214.76190476190476
Mali,Ethiopia,214.76190476190476
Suriname,Ethiopia,214.76190476190476
"Tanzania, United Republic of",Ethiopia,214.76190476190476
Kyrgyzstan,Ethiopia,214.76190476190476
Libya,Ethiopia,214.76190476190476
Nigeria,Ethiopia,214.76190476190476
Andorra,Ethiopia,214.76190476190476
Senegal,Ethiopia,214.76190476190476
Niger,Ethiopia,214.76190476190476
Luxembourg,Ethiopia,214.76190476190476
Belize,Ethiopia,214.76190476190476
Uzbekistan,Ethiopia,214.76190476190476
Mozambique,Ethiopia,214.76190476190476
Burundi,Ethiopia,214.76190476190476
Namibia,Ethiopia,214.76190476190476
Gabon,Ethiopia,214.76190476190476
Turkmenistan,Ethiopia,214.76190476190476
Botswana,Ethiopia,214.76190476190476
Mauritius,Ethiopia,214.76190476190476
Myanmar,Ethiopia,214.76190476190476
Guatemala,Sri Lanka,214.83516483516485
Azerbaijan,Cambodia,214.90800865800867
Venezuela,Jamaica,214.91161616161617
Viet Nam,Kenya,214.95726495726495
Viet Nam,Colombia,214.95726495726495
Haiti,Nicaragua,215.00224921277552
Oman,Egypt,215.04108309990661
Afghanistan,Egypt,215.04108309990661
Cyprus,Ethiopia,215.06410256410257
Ghana,Haiti,215.27472527472526
Oman,Lithuania,215.36753052045407
Afghanistan,Lithuania,215.36753052045407
Tunisia,Yemen,215.37346711259755
Tunisia,Uzbekistan,215.37346711259755
Bhutan,Uzbekistan,215.37346711259755
Bhutan,Yemen,215.37346711259755
Haiti,Uruguay,215.39682539682542
Ghana,Azerbaijan,215.41666666666669
"Virgin Islands, British",Ecuador,215.47053042742698
"Virgin Islands, British",Somalia,215.47053042742698
Guam,Ecuador,215.47053042742698
Guam,Somalia,215.47053042742698
Peru,Yemen,215.542970811513
Kazakhstan,Guam,215.60173160173161
Cyprus,Guam,215.60173160173161
Samoa,Haiti,215.62218890554723
Mauritius,Jordan,215.71428571428572
Guatemala,Guam,215.7258064516129
Lithuania,Guam,215.7258064516129
Greenland,Åland Islands,215.734126984127
Tajikistan,Slovenia,215.8253968253968
Tajikistan,Liberia,215.8253968253968
Venezuela,Haiti,215.86028414364247
Gibraltar,Peru,215.93423434802745
Gibraltar,Afghanistan,215.93423434802745
Maldives,Georgia,215.93423434802747
Guam,Jamaica,215.9413685729475
"Virgin Islands, British",Jamaica,215.9413685729475
"Moldova, Republic of",Kazakhstan,215.94805194805195
Mauritius,Kenya,215.95238095238096
Mauritius,Colombia,215.95238095238096
Mauritius,Iraq,215.95238095238096
"Virgin Islands, British",Antarctica,216.00624471314126
Guam,Antarctica,216.00624471314126
Uganda,Puerto Rico,216.00985221674875
Kazakhstan,Norfolk Island,216.01970443349754
Cyprus,Malta,216.01970443349754
Kazakhstan,Malta,216.01970443349754
Cyprus,Norfolk Island,216.01970443349754
Ecuador,Albania,216.02564102564102
Eritrea,Albania,216.02564102564102
Honduras,Albania,216.02564102564102
Ecuador,Cyprus,216.02564102564102
Honduras,Cyprus,216.02564102564102
Honduras,Latvia,216.02564102564102
Eritrea,Cyprus,216.02564102564102
Ecuador,Latvia,216.02564102564102
Eritrea,Latvia,216.02564102564102
Cayman Islands,Albania,216.02564102564102
Cayman Islands,Cyprus,216.02564102564102
Cayman Islands,Latvia,216.02564102564102
Guyana,Peru,216.02564102564102
Guyana,Afghanistan,216.02564102564102
Greenland,Georgia,216.02564102564105
Haiti,Greenland,216.04010025062655
Haiti,Western Sahara,216.04010025062655
Malta,Jordan,216.07142857142856
"Bolivia, Plurinational State of",Guam,216.15728715728716
Paraguay,Guam,216.15728715728716
Somalia,Bahrain,216.17521367521368
Luxembourg,Sri Lanka,216.23376623376623
Malta,Sri Lanka,216.23376623376623
Liechtenstein,Libya,216.23376623376623
Mozambique,Sri Lanka,216.23376623376623
Liechtenstein,Oman,216.23376623376623
Liechtenstein,Algeria,216.23376623376623
Faroe Islands,Sri Lanka,216.23376623376623
North Macedonia,Sri Lanka,216.23376623376623
Åland Islands,Kuwait,216.374269005848
Samoa,Mongolia,216.4465170012396
Ecuador,Sri Lanka,216.5018315018315
Mauritius,Malta,216.5079365079365
Mauritius,Norfolk Island,216.5079365079365
Egypt,Cambodia,216.51785714285714
"Bolivia, Plurinational State of",Malta,216.5752599890531
"Bolivia, Plurinational State of",Norfolk Island,216.5752599890531
Paraguay,Norfolk Island,216.5752599890531
Paraguay,Malta,216.5752599890531
Faroe Islands,Jordan,216.66233766233768
Libya,Jordan,216.66233766233768
Luxembourg,Jordan,216.66233766233768
Mozambique,Jordan,216.66233766233768
North Macedonia,Jordan,216.66233766233768
Afghanistan,Albania,216.66666666666669
Kazakhstan,Azerbaijan,216.66666666666669
Afghanistan,Latvia,216.66666666666669
Eritrea,Haiti,216.66666666666669
Åland Islands,Bulgaria,216.66666666666669
Belgium,Turkey,216.66666666666669
Faroe Islands,Liberia,216.66666666666669
North Macedonia,Liberia,216.66666666666669
Mauritius,Kazakhstan,216.66666666666669
Uruguay,Turkey,216.66666666666669
Afghanistan,Cyprus,216.66666666666669
Cayman Islands,Haiti,216.66666666666669
Brazil,Turkey,216.66666666666669
Oman,Cyprus,216.66666666666669
Luxembourg,Liberia,216.66666666666669
Malta,Liberia,216.66666666666669
Oman,Albania,216.66666666666669
Cyprus,Azerbaijan,216.66666666666669
Maldives,North Macedonia,216.728163145586
Egypt,Trinidad and Tobago,216.7832167832168
"Moldova, Republic of",Liberia,216.7832167832168
Cayman Islands,Oman,216.7832167832168
